Restaurant Name,Sentiment labels,Review Rating
Cvs Pharmacy,Negative,1
Cvs Pharmacy,Positive,3
Silk Road Jackson,Positive,3
Silk Road Jackson,Positive,3
Silk Road Jackson,Positive,3
Silk Road Jackson,Positive,4
Silk Road Jackson,Negative,5
Silk Road Jackson,Positive,3
Silk Road Jackson,Positive,4
Borders,Negative,2
Borders,Negative,1
Borders,Positive,1
Borders,Positive,5
Borders,Positive,1
Borders,Positive,5
Borders,Positive,4
Borders,Positive,4
Borders,Positive,3
Borders,Positive,4
Borders,Positive,5
Borders,Positive,2
Borders,Positive,3
Borders,Positive,1
Borders,Positive,1
Borders,Positive,5
Borders,Positive,5
Borders,Positive,3
Borders,Positive,3
Borders,Positive,4
Avanti Caff̩,Positive,5
Avanti Caff̩,Positive,4
Avanti Caff̩,Positive,4
Avanti Caff̩,Positive,4
Avanti Caff̩,Positive,4
Avanti Caff̩,Positive,3
Avanti Caff̩,Negative,3
Avanti Caff̩,Positive,3
Avanti Caff̩,Positive,4
Avanti Caff̩,Positive,4
Avanti Caff̩,Positive,5
FedEx Office Print & Ship Center,Positive,4
FedEx Office Print & Ship Center,Positive,3
FedEx Office Print & Ship Center,Positive,5
Pita Belly,Positive,2
Psychological Resources,Positive,5
Millenium Park Self-Guided Audio Tour,Positive,5
Toro Sushi Express,Positive,3
Toro Sushi Express,Positive,4
Toro Sushi Express,Positive,4
Toro Sushi Express,Positive,3
Toro Sushi Express,Positive,3
Toro Sushi Express,Positive,3
Toro Sushi Express,Positive,5
Toro Sushi Express,Positive,3
Toro Sushi Express,Positive,4
Toro Sushi Express,Positive,3
Toro Sushi Express,Positive,4
Payless ShoeSource,Positive,5
Watson Wyatt Worldwide,Positive,5
Schacht Mark J MD,Positive,5
Fredrick M. Gottlieb & Co.,Positive,5
"Susan L. Bank, MD",Positive,5
Chicago Savvy Tours,Positive,5
Chicago Savvy Tours,Negative,2
Lloyd's Chicago,Positive,2
Lloyd's Chicago,Negative,3
Lloyd's Chicago,Positive,2
Lloyd's Chicago,Positive,3
Lloyd's Chicago,Positive,2
Lloyd's Chicago,Negative,2
Lloyd's Chicago,Positive,4
Lloyd's Chicago,Positive,4
Lloyd's Chicago,Negative,2
Lloyd's Chicago,Positive,4
Lloyd's Chicago,Negative,3
Lloyd's Chicago,Positive,4
Lloyd's Chicago,Positive,3
Lloyd's Chicago,Positive,2
Lloyd's Chicago,Positive,3
Lloyd's Chicago,Positive,2
Lloyd's Chicago,Negative,2
Lloyd's Chicago,Positive,3
Lloyd's Chicago,Positive,2
Lloyd's Chicago,Positive,3
Lloyd's Chicago,Negative,3
Lloyd's Chicago,Positive,4
Lloyd's Chicago,Positive,3
Lloyd's Chicago,Positive,4
Lloyd's Chicago,Positive,3
"Omeed Memar, MD",Positive,1
"Omeed Memar, MD",Positive,5
"Omeed Memar, MD",Positive,5
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,2
"Omeed Memar, MD",Negative,1
"Omeed Memar, MD",Positive,2
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,5
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,5
"Omeed Memar, MD",Positive,5
"Omeed Memar, MD",Positive,5
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,1
"Omeed Memar, MD",Positive,4
"Omeed Memar, MD",Positive,2
"Omeed Memar, MD",Positive,4
Village Eyecare,Positive,1
Village Eyecare,Positive,4
Village Eyecare,Positive,5
Village Eyecare,Negative,1
Village Eyecare,Positive,3
Village Eyecare,Positive,1
Village Eyecare,Positive,4
Rochelle Prette,Positive,5
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,3
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Negative,4
Berghoff Caf̩,Positive,5
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,1
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,3
Berghoff Caf̩,Positive,5
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,5
Berghoff Caf̩,Positive,3
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,2
Berghoff Caf̩,Positive,4
Berghoff Caf̩,Positive,3
Berghoff Caf̩,Positive,4
Gregory A Braun,Positive,5
America's Best Contacts and Eyeglasses,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,1
Yolk,Negative,1
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,5
Yolk,Positive,4
Yolk,Negative,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Negative,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,1
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Negative,3
Yolk,Negative,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Negative,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,2
Yolk,Negative,1
Yolk,Negative,1
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Negative,1
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Negative,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,1
Yolk,Positive,4
Yolk,Positive,3
Yolk,Negative,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,2
Yolk,Negative,2
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,1
Yolk,Negative,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Negative,4
Yolk,Negative,3
Yolk,Negative,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,4
Yolk,Negative,4
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Negative,2
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Negative,1
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,1
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Negative,2
Yolk,Positive,5
Yolk,Positive,2
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Negative,5
Yolk,Negative,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,5
Yolk,Negative,1
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,1
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,5
Yolk,Negative,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,3
Yolk,Negative,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,2
Yolk,Negative,2
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Negative,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Negative,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,1
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,5
Yolk,Negative,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,1
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Negative,5
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,5
Yolk,Positive,3
Yolk,Positive,1
Yolk,Positive,1
Yolk,Positive,3
Yolk,Positive,5
Yolk,Positive,5
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,2
Yolk,Positive,2
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,4
Yolk,Positive,3
Yolk,Positive,4
Yolk,Positive,5
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,1
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,2
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,2
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,2
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Negative,2
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,2
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,1
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Negative,3
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,5
Lou Malnati's Pizzeria,Positive,3
Lou Malnati's Pizzeria,Positive,2
Lou Malnati's Pizzeria,Positive,4
Lou Malnati's Pizzeria,Positive,4
